timestamp,sequence,battery,flags,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6,IMU_B-ch7,IMU_B-ch8,IMU_B-ch9
17739816017,179,2,0,10.0895019531,0.4210937500,0.4306640625,-0.6402439024,-1.1890243902,0.5792682927,136.7972640547,-119.9976000480,62.3987520250
17739835662,180,2,0,10.1229980469,0.4737304688,0.4306640625,-0.3048780488,-0.8841463415,-0.6707317073,136.7972640547,-119.9976000480,62.3987520250
17739878314,181,2,0,10.1253906250,0.6412109375,0.3612792969,2.2256097561,-0.9756097561,-1.6768292683,136.7972640547,-119.9976000480,62.3987520250
17739918781,182,2,0,9.8789550781,0.8374023438,0.3469238281,6.9817073171,-2.4085365854,-1.4939024390,135.5972880542,-119.9976000480,56.3988720226
17739934385,183,2,0,9.6325195313,0.9450683594,0.3086425781,12.4085365854,-5.1524390244,0.6707317073,135.5972880542,-119.9976000480,56.3988720226
17739941894,184,2,0,9.8095703125,1.0814453125,0.1435546875,17.3475609756,-7.9268292683,3.4451219512,135.5972880542,-119.9976000480,56.3988720226
17739974830,185,2,0,9.8550292969,1.1986816406,0.0717773438,17.9573170732,-7.3475609756,6.2804878049,135.5972880542,-119.9976000480,56.3988720226
17740004649,186,2,0,9.9698730469,0.9498535156,-0.0095703125,13.7804878049,-6.4634146341,8.2926829268,135.5972880542,-119.9976000480,56.3988720226
17740111052,187,2,0,10.0368652344,0.6053222656,0.0311035156,9.5121951220,-5.3658536585,10.9451219512,141.5971680566,-117.5976480470,59.9988000240
17740124478,188,2,0,10.1373535156,0.3517089844,0.1244140625,6.3414634146,-3.8719512195,13.3536585366,141.5971680566,-117.5976480470,59.9988000240
17740136884,189,2,0,10.2258789063,0.0765625000,0.1603027344,2.9878048780,-1.8292682927,13.1097560976,141.5971680566,-117.5976480470,59.9988000240
17740153600,190,2,0,10.2641601563,-0.1794433594,0.2249023438,-0.1219512195,-0.1829268293,10.8536585366,141.5971680566,-117.5976480470,59.9988000240
17740163185,191,2,0,10.2115234375,-0.2871093750,0.2895019531,-2.2865853659,1.1280487805,7.6829268293,142.7971440571,-115.1976960461,56.3988720226
17740200878,192,2,0,10.2234863281,-0.3086425781,0.2847167969,-2.9268292683,1.3414634146,5.0304878049,142.7971440571,-115.1976960461,56.3988720226
17740224493,193,2,0,10.1588867188,-0.1650878906,0.3780273438,-2.4695121951,1.8292682927,3.8109756098,142.7971440571,-115.1976960461,56.3988720226
17740284878,194,2,0,10.0871093750,-0.1172363281,0.3588867188,-2.8658536585,1.7987804878,2.9878048780,142.7971440571,-115.1976960461,56.3988720226
17740292155,195,2,0,10.0607910156,-0.0645996094,0.3923828125,-3.5365853659,1.3109756098,2.8963414634,148.7970240595,-113.9977200456,58.7988240235
17740321890,196,2,0,10.0942871094,-0.1172363281,0.3325683594,-4.5121951220,0.8841463415,3.0487804878,148.7970240595,-113.9977200456,58.7988240235
17740370008,197,2,0,10.0655761719,-0.1746582031,0.3134277344,-5.0609756098,1.0365853659,3.6280487805,148.7970240595,-113.9977200456,58.7988240235
17740377148,198,2,0,10.1277832031,-0.2344726563,0.3014648438,-5.0304878049,0.9451219512,3.4451219512,148.7970240595,-113.9977200456,58.7988240235
17740424440,199,2,0,10.1541015625,-0.2488281250,0.3421386719,-4.7256097561,1.1585365854,2.7134146341,145.1970960581,-117.5976480470,63.5987280254
17740440918,200,2,0,10.1253906250,-0.3158203125,0.3564941406,-4.2073170732,1.3719512195,2.0731707317,145.1970960581,-117.5976480470,63.5987280254
17740474740,201,2,0,10.1756347656,-0.2512207031,0.3732421875,-2.9878048780,1.0975609756,1.2804878049,145.1970960581,-117.5976480470,63.5987280254
