timestamp,sequence,battery,flags,D in-ch1
17736414753,71,2,0,0.0000000000
17736414753,71,2,0,0.0000000000
17736414753,71,2,0,0.0000000000
17736414753,71,2,0,0.0000000000
17736414753,71,2,0,0.0000000000
17736414753,71,2,0,0.0000000000
17736449469,72,2,0,0.0000000000
17736449469,72,2,0,0.0000000000
17736449469,72,2,0,0.0000000000
17736449469,72,2,0,0.0000000000
17736449469,72,2,0,0.0000000000
17736449469,72,2,0,0.0000000000
17736449469,72,2,0,0.0000000000
17736449469,72,2,0,0.0000000000
17736472346,73,2,0,0.0000000000
17736472346,73,2,0,0.0000000000
17736472346,73,2,0,0.0000000000
17736472346,73,2,0,0.0000000000
17736472346,73,2,0,0.0000000000
17736472346,73,2,0,0.0000000000
17736472346,73,2,0,0.0000000000
17736472346,73,2,0,0.0000000000
17736514663,74,2,0,0.0000000000
17736514663,74,2,0,0.0000000000
17736514663,74,2,0,0.0000000000
17736514663,74,2,0,0.0000000000
17736514663,74,2,0,0.0000000000
17736514663,74,2,0,0.0000000000
17736514663,74,2,0,0.0000000000
17736514663,74,2,0,0.0000000000
17736534625,75,2,0,0.0000000000
17736534625,75,2,0,0.0000000000
17736534625,75,2,0,0.0000000000
17736534625,75,2,0,0.0000000000
17736534625,75,2,0,0.0000000000
17736534625,75,2,0,0.0000000000
17736534625,75,2,0,0.0000000000
17736534625,75,2,0,0.0000000000
17736611083,76,2,0,0.0000000000
17736611083,76,2,0,0.0000000000
17736611083,76,2,0,0.0000000000
17736611083,76,2,0,0.0000000000
17736611083,76,2,0,0.0000000000
17736611083,76,2,0,0.0000000000
17736611083,76,2,0,0.0000000000
17736611083,76,2,0,0.0000000000
17736625739,77,2,0,0.0000000000
17736625739,77,2,0,0.0000000000
17736625739,77,2,0,0.0000000000
17736625739,77,2,0,0.0000000000
17736625739,77,2,0,0.0000000000
17736625739,77,2,0,0.0000000000
17736625739,77,2,0,0.0000000000
17736625739,77,2,0,0.0000000000
17736640900,78,2,0,0.0000000000
17736640900,78,2,0,0.0000000000
17736640900,78,2,0,0.0000000000
17736640900,78,2,0,0.0000000000
17736640900,78,2,0,0.0000000000
17736640900,78,2,0,0.0000000000
17736640900,78,2,0,0.0000000000
17736640900,78,2,0,0.0000000000
17736672285,79,2,0,0.0000000000
17736672285,79,2,0,0.0000000000
17736672285,79,2,0,0.0000000000
17736672285,79,2,0,0.0000000000
17736672285,79,2,0,0.0000000000
17736672285,79,2,0,0.0000000000
17736672285,79,2,0,0.0000000000
17736672285,79,2,0,0.0000000000
17736697281,80,2,0,0.0000000000
17736697281,80,2,0,0.0000000000
17736697281,80,2,0,0.0000000000
17736697281,80,2,0,0.0000000000
17736697281,80,2,0,0.0000000000
17736697281,80,2,0,0.0000000000
17736697281,80,2,0,0.0000000000
17736697281,80,2,0,0.0000000000
17736724670,81,2,0,0.0000000000
17736724670,81,2,0,0.0000000000
17736724670,81,2,0,0.0000000000
17736724670,81,2,0,0.0000000000
17736724670,81,2,0,0.0000000000
17736724670,81,2,0,0.0000000000
17736724670,81,2,0,0.0000000000
17736724670,81,2,0,0.0000000000
17736752153,82,2,0,0.0000000000
17736752153,82,2,0,0.0000000000
17736752153,82,2,0,0.0000000000
17736752153,82,2,0,0.0000000000
17736752153,82,2,0,0.0000000000
17736752153,82,2,0,0.0000000000
17736752153,82,2,0,0.0000000000
17736752153,82,2,0,0.0000000000
17736799680,83,2,0,0.0000000000
17736799680,83,2,0,0.0000000000
17736799680,83,2,0,0.0000000000
17736799680,83,2,0,0.0000000000
17736799680,83,2,0,0.0000000000
17736799680,83,2,0,0.0000000000
17736799680,83,2,0,0.0000000000
17736799680,83,2,0,0.0000000000
17736839750,84,2,0,0.0000000000
17736839750,84,2,0,0.0000000000
17736839750,84,2,0,0.0000000000
17736839750,84,2,0,0.0000000000
17736839750,84,2,0,0.0000000000
17736839750,84,2,0,0.0000000000
17736839750,84,2,0,0.0000000000
17736839750,84,2,0,0.0000000000
17736909501,85,2,0,0.0000000000
17736909501,85,2,0,0.0000000000
17736909501,85,2,0,0.0000000000
17736909501,85,2,0,0.0000000000
17736909501,85,2,0,0.0000000000
17736909501,85,2,0,0.0000000000
17736909501,85,2,0,0.0000000000
17736909501,85,2,0,0.0000000000
17736959649,86,2,0,0.0000000000
17736959649,86,2,0,0.0000000000
17736959649,86,2,0,0.0000000000
17736959649,86,2,0,0.0000000000
17736959649,86,2,0,0.0000000000
17736959649,86,2,0,0.0000000000
17736959649,86,2,0,0.0000000000
17736959649,86,2,0,0.0000000000
17736989685,87,2,0,0.0000000000
17736989685,87,2,0,0.0000000000
17736989685,87,2,0,0.0000000000
17736989685,87,2,0,0.0000000000
17736989685,87,2,0,0.0000000000
17736989685,87,2,0,0.0000000000
17736989685,87,2,0,0.0000000000
17736989685,87,2,0,0.0000000000
17737001023,88,2,0,0.0000000000
17737001023,88,2,0,0.0000000000
17737001023,88,2,0,0.0000000000
17737001023,88,2,0,0.0000000000
17737001023,88,2,0,0.0000000000
17737001023,88,2,0,0.0000000000
17737001023,88,2,0,0.0000000000
17737001023,88,2,0,0.0000000000
17737025691,89,2,0,0.0000000000
17737025691,89,2,0,0.0000000000
17737025691,89,2,0,0.0000000000
17737025691,89,2,0,0.0000000000
17737025691,89,2,0,0.0000000000
17737025691,89,2,0,0.0000000000
17737025691,89,2,0,0.0000000000
17737025691,89,2,0,0.0000000000
17737038525,90,2,0,0.0000000000
17737038525,90,2,0,0.0000000000
17737038525,90,2,0,0.0000000000
17737038525,90,2,0,0.0000000000
17737038525,90,2,0,0.0000000000
17737038525,90,2,0,0.0000000000
17737038525,90,2,0,0.0000000000
17737038525,90,2,0,0.0000000000
17737054748,91,2,0,0.0000000000
17737054748,91,2,0,0.0000000000
17737054748,91,2,0,0.0000000000
17737054748,91,2,0,0.0000000000
17737054748,91,2,0,0.0000000000
17737054748,91,2,0,0.0000000000
17737054748,91,2,0,0.0000000000
17737054748,91,2,0,0.0000000000
17737097237,92,2,0,0.0000000000
17737097237,92,2,0,0.0000000000
17737097237,92,2,0,0.0000000000
17737097237,92,2,0,0.0000000000
17737097237,92,2,0,0.0000000000
17737097237,92,2,0,0.0000000000
17737097237,92,2,0,0.0000000000
17737097237,92,2,0,0.0000000000
17737100957,93,2,0,0.0000000000
17737100957,93,2,0,0.0000000000
17737100957,93,2,0,0.0000000000
17737100957,93,2,0,0.0000000000
17737100957,93,2,0,0.0000000000
17737100957,93,2,0,0.0000000000
17737100957,93,2,0,0.0000000000
17737100957,93,2,0,0.0000000000
17737147236,94,2,0,0.0000000000
17737147236,94,2,0,0.0000000000
17737147236,94,2,0,0.0000000000
17737147236,94,2,0,0.0000000000
17737147236,94,2,0,0.0000000000
17737147236,94,2,0,0.0000000000
17737147236,94,2,0,0.0000000000
17737147236,94,2,0,0.0000000000
17737162114,95,2,0,0.0000000000
