timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
16620522696,44,3,0,-48319.8465800007,-50414.5155880702,86491.5906557313,-23843.4171602420,-62359.7504099983,-6956.7711492457,100029.6378302667,-71988.4382722907,-43753.7236640426,-11140.5728633302,-36146.5161134297,-53722.2187955092,98966.8381835700,95417.1924925036,-3432.3977644805,102070.0267428090
16620522696,44,3,0,47990.1750022799,45624.9329199587,96547.5350242644,-23870.5024533699,-63993.3853854465,-6991.9966315481,102070.0267428090,-75529.8951033952,-43761.3771453442,-11134.9392197012,-36161.5918897933,-74052.8340506646,102070.0267428090,102070.0267428090,-3483.7697804670,102070.0267428090
16620522696,44,3,0,-23877.0121711701,-29880.9553176049,87967.6782927161,-23925.0015674398,-63827.0408021801,-7040.2537171479,100296.2198999605,-74961.4324755242,-43855.0562431840,-11281.9006619286,-36286.9556701601,-71222.1532294722,96006.3037018832,81459.6152992100,-3624.8298897354,99710.8441735056
16620522696,44,3,0,-67961.5146733444,-69490.4709530248,75466.7204214905,-23944.2021930264,-61259.4985924806,-7050.2190608459,89664.5731239467,-71860.7626295275,-43908.0100597575,-11379.5099258423,-36358.4408889949,-55057.6965280080,86829.9134658932,4759.3702769001,-3683.5390269061,91747.9018385772
16620522696,44,3,0,-60206.9563142057,-63639.0985570529,83668.6971605056,-23871.6097137807,-62899.8744719687,-6982.8951943245,96814.4577894693,-73003.2485227177,-43796.6512984339,-11206.4122708391,-36207.3667652412,-58994.7616859169,95018.0677013175,81995.5536734733,-3506.3408580735,101015.5132976488
16620522696,44,3,0,40022.1830731700,40652.6522840507,96526.4727410639,-23843.0521293373,-63141.4275892978,-6966.0064311343,102070.0267428090,-74127.2516844338,-43725.5311105038,-11085.8303953238,-36115.1964618074,-66371.3670463414,102070.0267428090,102070.0267428090,-3421.5806820049,102070.0267428090
16620522696,44,3,0,-8918.8244296419,-15959.1024821834,89641.2354814403,-23928.8222242422,-64137.4874189206,-7050.0243776967,101863.5774308142,-75422.8923775343,-43847.5122711538,-11274.0159943874,-36274.2404269801,-73528.6740069260,97993.6657916711,93041.7295448511,-3599.4845772532,102070.0267428090
16620522696,44,3,0,-57665.6841619469,-60623.5174149391,77324.0463353317,-23966.5542520902,-61710.5794491007,-7079.4215332209,90885.9543633368,-72804.1363319071,-43927.0281698917,-11414.9300912939,-36387.2783304652,-60601.8224115038,86829.8404597123,2359.7057802668,-3731.2850692393,90901.5776860575
16620561600,45,3,0,-65334.8131216918,-67714.6807755942,81263.8492250257,-23880.3461200996,-62496.4179807136,-6987.7987761442,94702.0239440384,-72861.8355502414,-43809.1961938583,-11241.3092253273,-36231.1059417428,-59084.8513131940,92600.3463425989,63558.4632302073,-3545.8737050513,98230.9967182026
16620561600,45,3,0,8777.4844633466,10176.7330948945,93787.8527140339,-23825.8956768169,-62317.7961913528,-6945.4916942908,102070.0267428090,-72470.1452218141,-43708.8370304627,-11067.6518562703,-36090.4717018632,-57131.5222714198,102070.0267428090,102070.0267428090,-3384.9315791742,102070.0267428090
16620561600,45,3,0,14095.0234966055,7142.0730041623,92183.2741985989,-23923.5414438211,-64385.5624217468,-7044.0135354662,102070.0267428090,-75935.4931092912,-43827.9466146625,-11247.8432785212,-36253.1659760828,-76252.0722452305,99752.7740567575,95558.3621110434,-3583.5570621119,102070.0267428090
16620561600,45,3,0,-45308.8283241955,-49743.1020773802,81449.0172352772,-23956.5280699081,-62469.6247123095,-7069.2736740706,94274.2807299247,-73881.6345563659,-43904.2502414392,-11384.8758801412,-36368.7347605071,-66525.5804358753,89301.3308706914,24298.7080399628,-3724.4589913216,92677.0393356739
16620561600,45,3,0,-70526.8301945252,-71897.6672539915,78222.4847333441,-23896.5169891773,-61785.5811323173,-7003.0935710506,92229.9859867022,-72057.1979270371,-43837.1088903702,-11283.9570026917,-36273.1209988724,-55067.6375363124,90320.5093242779,39249.4613187322,-3582.8026649089,95983.0025624672
16620561600,45,3,0,-29455.1467672860,-29957.7699876481,89455.3739124699,-23834.6685862263,-62088.9948202942,-6950.2857668391,102070.0267428090,-71726.7354490228,-43729.3274319126,-11096.8543286453,-36116.8512685754,-52619.2170785095,102070.0267428090,98823.2106902720,-3395.5296431070,102070.0267428090
16620561600,45,3,0,36769.5386938548,31703.5424570165,94912.7927884054,-23895.1055363458,-64337.9745594722,-7019.3009432188,102070.0267428090,-76013.8774122246,-43792.7941385410,-11186.7249373796,-36208.1698332315,-76640.1244323077,102070.0267428090,99198.4259572011,-3533.1462941745,102070.0267428090
16620561600,45,3,0,-34731.1939543787,-40431.6869097461,85717.8833178509,-23938.5807170942,-63338.6659547977,-7051.2046442885,98067.3168605404,-74636.6644796231,-43872.6750681836,-11325.7043704912,-36322.6921957291,-69960.6185905664,93170.4637772378,59233.7352515195,-3670.2762373690,96503.1350985575
16620577322,46,3,0,-71913.6312722232,-72997.1403389125,75648.6031535998,-23922.3368418356,-61271.9218109368,-7027.4046293029,90102.5372033917,-71653.8022742661,-43874.5975642817,-11343.0676738576,-36317.1923967651,-53417.9412010579,87902.2160838086,13830.8506308826,-3633.1769297559,93280.4840919109
16620577322,46,3,0,-55283.3099624990,-58469.0928477721,85463.2255910436,-23858.5416073929,-62531.4609475637,-6968.1479457751,98867.9878145804,-72236.3794304518,-43765.3924852958,-11166.6847407122,-36164.3174538816,-54958.5663019915,97658.3240672308,87408.1102512226,-3451.3185330402,102070.0267428090
16620577322,46,3,0,46432.1379271927,44540.4261021299,96569.4490462426,-23865.4771945820,-63815.2381362618,-6989.7456076359,102070.0267428090,-75257.2656883804,-43749.4649701545,-11127.3587445805,-36151.2006767065,-72527.2725583978,102070.0267428090,102070.0267428090,-3466.5403217657,102070.0267428090
16620577322,46,3,0,-23896.2371321504,-30684.3031649460,88115.2481197847,-23931.6451299051,-63913.7356420435,-7047.7976891781,100512.8414064994,-75065.7704757809,-43852.6592069099,-11286.8650822324,-36287.8074089377,-71604.0972327444,96451.8482564488,85408.7264769736,-3613.5260993868,100315.6273763931
16620577322,46,3,0,-66995.4847194805,-68954.1432124631,75135.0168384003,-23956.1630390034,-61270.2183333816,-7064.0658998304,89505.7238419232,-72035.9531283843,-43917.7442172158,-11399.1972593018,-36372.8961128205,-56148.1411818864,86382.3125705645,-2426.8714667294,-3694.2952708975,91061.3395453427
16620577322,46,3,0,-64007.0497089787,-67705.5063321897,82844.4087069322,-23876.0387554243,-62928.2982117471,-6986.2778140413,95961.7090930271,-73191.6896434146,-43805.3025308750,-11218.4217876034,-36218.5488786215,-60042.0110160739,93966.8638696930,71218.9287898142,-3512.1691848517,99842.0484483474
16620577322,46,3,0,31514.2009267547,32372.2790744054,95788.4410902684,-23839.1462986571,-62893.2430772002,-6961.7964080336,102070.0267428090,-73662.2753180419,-43724.5455270611,-11078.7974665601,-36110.5484016211,-63849.8795691167,102070.0267428090,102070.0267428090,-3405.7018376510,102070.0267428090
16620577322,46,3,0,-6242.7950350691,-13856.6948189346,89962.2679944168,-23925.1110767112,-64211.2236616676,-7045.8995284737,102070.0267428090,-75583.3112924479,-43844.0809806497,-11270.5847038833,-36272.7194648772,-74327.8361665600,98091.6157510958,92820.1922887958,-3595.4449019080,102070.0267428090
16620625056,47,3,0,-56643.4881195484,-60152.1165046247,77493.2989981388,-23963.0377877083,-61812.2892268437,-7074.2259266775,91270.1250551276,-73109.7645407057,-43927.0525052854,-11413.0806013768,-36388.3855908761,-62346.5849620359,86888.7442800322,2187.5937087063,-3731.3459077234,90679.0183434691
16620625056,47,3,0,-69054.2955250128,-71410.5456793819,80042.6748364816,-23878.0829284905,-62283.8239818232,-6985.6207584129,93704.0781214080,-72635.5650601220,-43812.3597950323,-11246.6386765358,-36237.0194423987,-57894.6680484579,91689.4968938271,50324.3042838249,-3543.4766687772,97331.8769291681
16620625056,47,3,0,-4103.1663872389,-3208.9623477208,92456.4024891835,-23823.5959821174,-62187.4801583791,-6944.2870923053,102070.0267428090,-72161.0735548146,-43709.1168874896,-11068.4792596542,-36090.1553417458,-55299.8336947846,102070.0267428090,100684.4302670965,-3373.7981365812,102070.0267428090
16620625056,47,3,0,17471.8392219989,10408.0045084081,92555.0216719334,-23911.9334610520,-64409.3502690356,-7034.0116886777,102070.0267428090,-76027.9797728424,-43817.6527431503,-11229.3848824408,-36239.0636154650,-76724.1423788702,99965.4288941320,95315.2880316115,-3564.1982564666,102070.0267428090
16620625056,47,3,0,-46012.9121008550,-51074.0777620546,81886.1295759446,-23948.6920731541,-62627.7195971300,-7064.5891107938,94874.0143386306,-74095.5061634227,-43899.3709950132,-11370.7491841298,-36357.9541811219,-67621.6952364732,89817.4602345270,30823.0514118180,-3711.3908849338,93059.9445869951
16620625056,47,3,0,-72550.3181761805,-73846.2143909143,76804.6925318380,-23894.3998099301,-61551.1217822361,-7002.4851862095,91229.8864817341,-71874.6581392993,-43843.0345587229,-11288.7024044527,-36274.8731472149,-54171.4744976059,89315.8834360917,25886.8114938996,-3584.8711733688,94934.0132516646
16620625056,47,3,0,-40749.1421198567,-42328.3023166285,88013.1368080466,-23833.5004873313,-62157.7301396470,-6950.8698162866,101595.8029268317,-71748.9901665120,-43736.7497269746,-11108.6569945636,-36123.8720296422,-52546.1257236941,100618.0433132305,91230.6408789371,-3399.2042875475,102070.0267428090
16620625056,47,3,0,38420.1962771583,33756.7196189198,95104.9815597237,-23885.2253665256,-64253.2752218877,-7008.7880531638,102070.0267428090,-75911.4619080659,-43778.4970947741,-11166.3075421107,-36189.0422138259,-76024.7066623970,102070.0267428090,98887.3466202257,-3506.1096718339,102070.0267428090
16620639087,48,3,0,-35598.8237440354,-41915.1968417928,86105.3636231775,-23927.4959452885,-63517.1173964029,-7044.6340880041,98487.7229534698,-74744.9569813472,-43858.7308876245,-11302.3788956817,-36301.8002602841,-70357.2733392975,93771.6818449562,66235.0280034403,-3642.9110872143,97181.4233579524
16620639087,48,3,0,-72264.9005118047,-73479.1271454629,74470.7579334422,-23927.5202806822,-61137.7486180703,-7034.2672103110,89364.0310124201,-71671.5549439308,-43880.4623941503,-11343.7003940924,-36321.1225628389,-53677.8310374991,86975.6216353480,2243.7354618473,-3634.5518794969,92170.5711231157
16620639087,48,3,0,-62212.5821169248,-66229.2605151462,84273.4681956963,-23855.8038756077,-62694.6662650498,-6965.5562263518,97519.2107894541,-72513.3770486260,-43765.8548577750,-11162.7910777289,-36165.9235898623,-56446.5417787723,96120.6313812315,76509.0296667374,-3453.0220105954,102070.0267428090
16620639087,48,3,0,42867.3434535817,41602.4018595655,96234.2898372546,-23850.3527474311,-63589.8802234041,-6970.6423236238,102070.0267428090,-74882.2329369037,-43727.6482897510,-11088.6411332899,-36120.3433975635,-70545.6536215103,102070.0267428090,102064.6121177228,-3431.9840627886,102070.0267428090
16620639087,48,3,0,-23251.9332499820,-30743.0123021167,88097.9943256898,-23922.3246741388,-63982.6048060614,-7040.6187480526,100491.9129679639,-75166.2513161448,-43836.2571515926,-11264.6225324401,-36266.4165979230,-72159.9419590100,96581.5924076719,87378.9686173317,-3592.0622821912,100587.7700835350
16620639087,48,3,0,-66169.4441175646,-68554.7385642501,74332.4112205654,-23950.0426875014,-61252.6603468661,-7059.6490258837,89224.4066913768,-72247.3181898956,-43909.3120033175,-11392.6023676238,-36365.9483579346,-57476.5616502279,85780.0724163130,-8746.4081656608,-3695.9744130591,90160.8448065672
16620639087,48,3,0,-67997.0443480674,-71689.0642596590,81691.2517436284,-23868.5799572718,-62796.0596826754,-6975.8014270768,94914.4597628701,-73206.4855627513,-43792.8428093283,-11213.9927459598,-36212.5502040878,-60340.6184638057,92797.4751988274,57607.5225711333,-3514.1890225243,98568.2852741345
16620639087,48,3,0,21140.0469509080,22071.5814842788,94716.6251802259,-23824.1921992617,-62655.9973245465,-6943.8733906134,102070.0267428090,-73187.4066141329,-43704.2133056700,-11054.7419299411,-36086.4685296085,-61248.9248639415,102070.0267428090,101588.9281781267,-3379.8698172959,102070.0267428090
16620663975,49,3,0,-4021.0466013808,-12152.0735002213,90057.5775636309,-23913.0772245533,-64287.3569406888,-7035.4839799933,102070.0267428090,-75735.2858257665,-43827.4355713959,-11246.3344841152,-36252.8252805717,-75094.5957495545,97954.7778326250,91125.5484814774,-3579.2131943461,102023.5948117327
16620663975,49,3,0,-57014.5907049513,-61122.6728417066,77187.8654724893,-23949.5803150222,-61867.9807752023,-7062.9221363290,91495.4464648948,-73358.5209345539,-43911.8428842567,-11392.7970507729,-36375.7068507866,-63794.3827039073,86849.2236007512,4193.9739086285,-3725.2377239183,90349.7117966529
16620663975,49,3,0,-71919.8733006934,-74167.9526303065,78430.8322060433,-23869.5290376240,-62026.3068462624,-6977.3588922701,92515.7200111953,-72385.2998718677,-43812.6031489688,-11244.8378574060,-36237.1654547606,-56691.8547144196,90574.8506909678,35627.0771360583,-3546.4212514083,96235.5796131179
16620663975,49,3,0,-17681.0019303852,-17614.8461627589,90840.3255002508,-23814.7257311335,-62126.5808357803,-6932.5817679617,102070.0267428090,-71933.9269905239,-43709.5914276657,-11064.7194413360,-36090.1796771395,-53986.1239719020,102070.0267428090,94072.6376581749,-3372.8490562291,102070.0267428090
16620663975,49,3,0,19500.1456115960,12324.9521366817,92594.6518604858,-23903.9392842393,-64418.4273708655,-7025.8714995032,102070.0267428090,-76074.8132379139,-43808.3687904744,-11211.8877344094,-36229.0009301924,-76858.9117888811,99910.8202707907,93126.3923793451,-3557.0071476443,102070.0267428090
16620663975,49,3,0,-47994.4215284711,-53825.9970817121,81970.2205286879,-23939.4811266591,-62799.1746130621,-7053.7963637118,95217.6544323042,-74277.2793862606,-43886.1933793539,-11347.2533615647,-36341.5886288951,-68441.4816422221,90145.4039992989,37641.0743141916,-3696.1325931178,93270.1172142177
16620663975,49,3,0,-74670.5636829718,-75938.4498596191,74710.1208653432,-23902.1993035936,-61292.0350137852,-7003.8723036473,89911.6017048461,-71741.7747222960,-43850.3108414231,-11303.7660131195,-36287.2963656711,-53650.1251918333,87931.4307238805,9596.2487825624,-3599.3507325881,93435.9750896113
16620663975,49,3,0,-53508.0551637286,-56286.9746026362,86218.5962098118,-23839.3166464127,-62282.9722430456,-6951.3443564626,99656.1990470738,-71851.7341984849,-43746.9705923058,-11128.7580297151,-36139.4466815756,-53102.7856856469,98652.5952454207,79321.5806196636,-3420.8262848019,102070.0267428090
16620721467,50,3,0,37642.7777917469,33241.2473107126,94810.4746258213,-23875.6372214291,-64129.6392544698,-6996.7055302186,102070.0267428090,-75737.3908373169,-43769.2739805823,-11153.2029326324,-36180.6830061085,-74970.9111113493,102070.0267428090,96607.8381297189,-3503.7978094376,102070.0267428090
16620721467,50,3,0,-38584.2411657252,-45924.2217587126,85944.9812113543,-23920.3535072534,-63683.4011411852,-7033.3789684429,98364.5858616217,-74860.4649272874,-43854.9345662158,-11292.1215272599,-36298.4541436578,-70763.3823884600,93843.7267778449,70370.0007501743,-3639.6988152530,97326.7178257152
16620721467,50,3,0,-73177.6359535841,-74587.8233445758,72000.7641491723,-23932.0588315971,-60898.5803693185,-7035.4231415092,88206.5301813504,-71727.7575355560,-43898.8477840498,-11365.9794469752,-36349.6923149792,-54183.5570205510,85595.6588032645,-11241.0537036940,-3666.1392204492,90501.8566777270
16620721467,50,3,0,-69675.5172863081,-74182.6147049781,82757.5678547069,-23861.6200346891,-62828.1458991975,-6968.1601134720,95827.0978630749,-72787.6369350151,-43790.3119283891,-11188.4405826316,-36196.2576580419,-57877.3777512725,94223.0668939969,60286.9224177260,-3481.1902287405,100346.9470280154
16620721467,50,3,0,35494.5344145660,34565.1413958360,95291.8652152273,-23846.6050968096,-63375.0595359951,-6968.4278028021,102070.0267428090,-74508.4291228061,-43736.9565778205,-11089.9309091531,-36126.9747923320,-68358.1450866818,102070.0267428090,99129.8244825133,-3427.2386610276,102070.0267428090
16620721467,50,3,0,-26445.4304550408,-35188.9183734641,87452.9238786215,-23932.9957442525,-64099.6945525886,-7048.3330678383,99780.4190639392,-75345.0069501706,-43857.8791488469,-11273.8091435414,-36282.5266285165,-72981.7238670379,95895.0787852247,83641.6240350746,-3599.6184219182,99991.7597900569
16620721467,50,3,0,-68296.4426960927,-71238.1294154008,71306.3901945775,-23956.1022005192,-61051.5526537765,-7062.7031177862,88375.7220056734,-72479.8307084852,-43921.5040355341,-11399.7204702652,-36377.0452974371,-58841.3756997669,84612.4723968803,-15405.5452829205,-3711.9871020781,88532.2107545133
16620721467,50,3,0,-73974.4497477313,-77052.9622178133,79516.5679612512,-23870.0400808906,-62550.1870329742,-6972.3092980886,93189.4210488880,-73008.2981168992,-43799.1091731921,-11218.3001106351,-36215.4461159316,-59766.6438692739,91062.9943521106,37829.1017331966,-3523.7163291367,96758.5472225679
16620826678,51,3,0,6135.9139861764,7837.9800885568,92936.9170044183,-23820.0186792515,-62490.4679769672,-6935.7940399229,102070.0267428090,-72768.3876386412,-43701.1835491611,-11050.2398821167,-36079.7762963558,-58939.1188083456,102070.0267428090,95377.0755960784,-3373.2384225274,102070.0267428090
16620826678,51,3,0,-4993.0995651720,-14257.9976278520,89508.6197537671,-23918.0294771603,-64355.0336704180,-7034.9729367267,101517.3212823237,-75868.7776276110,-43827.9587823593,-11240.8590205449,-36247.7878540870,-75636.9830031339,97253.5899678093,84270.7669670016,-3574.2244386487,101239.9708009416
16620826678,51,3,0,-60309.7125138754,-65449.6883473972,75561.4702766508,-23953.9363504848,-61842.3921087836,-7064.6986200652,91291.5523692328,-73557.2559267630,-43907.8640473956,-11384.8272093539,-36365.0601160665,-64937.1971249117,86444.7936937503,6182.3702526464,-3717.0610316533,89582.9765490521
16620826678,51,3,0,-75271.8669245679,-77188.3156772717,75563.6604620789,-23881.5263866914,-61685.8546891565,-6985.7789384716,90768.8159460224,-72160.7206916067,-43819.7455870038,-11255.4724244292,-36242.9451107515,-55514.0459973525,88874.4150599617,17397.2999112615,-3554.5614405829,94506.9635962698
16620826678,51,3,0,-33169.3605578827,-32730.1553733618,88837.7537894342,-23821.1259396624,-62118.0999510947,-6935.3194997468,102070.0267428090,-71771.3665609694,-43709.0438813087,-11071.8618793710,-36086.8092251195,-52950.7138107537,101049.5098425720,83924.6689985698,-3371.7296281213,102070.0267428090
16620826678,51,3,0,21456.3949006077,13913.8829940024,92325.9039407574,-23895.7625919743,-64381.8756096094,-7015.6506341719,102070.0267428090,-76060.2728402104,-43789.7765497289,-11184.8389443720,-36200.1878241157,-76575.9885023540,99643.4594685002,88806.9695164721,-3530.1530407560,102070.0267428090
16620826678,51,3,0,-50379.7524782470,-57722.5316415037,81678.4634942674,-23938.5442140037,-62985.9609269910,-7047.7246829972,95235.1880834260,-74428.6577024349,-43870.4362119682,-11326.2032460610,-36319.2852406186,-69107.1398323148,90211.3894191697,41869.4828048290,-3672.7827829146,93216.2751557762
16620826678,51,3,0,-75857.0601355705,-77081.0452620807,71439.8819964220,-23907.8207795258,-60925.0086068179,-7008.1553329290,88371.4146409981,-71614.1234149265,-43853.5231133843,-11312.6362641034,-36292.1999474908,-53157.9540230421,86310.0364514362,-5436.0645680112,-3609.2795731956,91630.9702721087
16620837711,52,3,0,-62880.1141323283,-65682.5050584073,84547.8862621441,-23832.2715499522,-62405.5617885367,-6943.7638813420,97736.8787179197,-71986.0169006229,-43742.0061720021,-11128.1009740867,-36136.1979065238,-53742.7091969590,96678.8244729840,67138.0779585486,-3422.6514393254,102070.0267428090
16620837711,52,3,0,38027.3256821391,34095.4926338641,94551.0836649498,-23852.0318895926,-63962.2969200639,-6973.7329186169,102070.0267428090,-75484.7407804853,-43742.5658860559,-11116.7485129509,-36144.5327788475,-73547.8016263316,102070.0267428090,94943.3945459151,-3467.6962529639,102070.0267428090
16620837711,52,3,0,-38147.6277006275,-47036.7386146278,85786.6673079910,-23910.8018652474,-63812.1110381783,-7025.1171023001,98201.9159227958,-74966.0440326201,-43838.7636971381,-11273.1277525193,-36276.4306124082,-71169.5401084098,93910.0772286204,71083.8795227763,-3617.0790668591,97524.7714269022
16620837711,52,3,0,-72648.7670111749,-74602.3272391887,69693.9270116012,-23925.3787660413,-60662.0160076869,-7031.8701740369,87422.8088289847,-71778.0101234347,-43892.3015631590,-11368.8510234254,-36344.3141929834,-54726.9906960573,84592.6633864525,-18496.2497852192,-3673.1113107288,89179.6539024620
16620837711,52,3,0,-70348.9749700643,-75396.9630156046,81609.4848209782,-23843.2711478801,-62849.9139088137,-6955.3596964142,94672.6754593014,-72970.0428780879,-43771.5006691009,-11184.4860811642,-36184.2603089745,-58914.5765638537,92879.4611400204,50572.7443175557,-3485.7896181396,98916.5125895103
16620837711,52,3,0,31086.8835820298,30408.4128071826,94729.3282557090,-23814.8595757985,-63092.3674357077,-6939.8215475713,102070.0267428090,-74029.5572466424,-43699.8329348137,-11060.5337536289,-36089.1454229095,-65847.2800087836,102070.0267428090,98221.7736040108,-3398.2673748922,102070.0267428090
16620837711,52,3,0,-19275.0918911589,-29082.8152445040,87695.2435608504,-23908.9888784208,-64134.6888486513,-7030.2031995721,99965.3923910416,-75467.6695018427,-43830.6478433572,-11259.6581121363,-36257.5828500295,-73569.8008221875,96033.8635351871,82803.5374133040,-3586.6233217113,100202.1879389128
16620837711,52,3,0,-64325.9893781016,-68401.6567705206,71997.7587280570,-23941.8173244491,-61173.8623422407,-7050.8882841711,88872.7845885874,-72748.3961127612,-43906.2335760213,-11393.1499139808,-36365.9605256314,-60376.4888340397,84793.1383593073,-12456.3267592790,-3710.7825000926,88477.9793297734
16620861584,53,3,0,-71629.1991912901,-75378.0300793481,78597.1281185224,-23848.3572451521,-62306.7965934249,-6955.1163424778,92621.3112842248,-72762.6079826503,-43786.2114145598,-11209.5150335290,-36206.4176848890,-58586.9491591992,90560.9186781056,32966.1965240300,-3518.7762442266,96202.9823533292
16620861584,53,3,0,-721.4592477227,-822.5241375341,92026.3960834607,-23799.9541471904,-62307.9038538358,-6917.1896314807,102070.0267428090,-72395.8736004069,-43691.0478577076,-11046.0298590159,-36070.3098282276,-56798.1152107743,102070.0267428090,93099.4530985791,-3365.7431212845,102070.0267428090
16620861584,53,3,0,5912.0405323311,-3660.1648813092,90297.5610480698,-23895.2758841014,-64377.7750957801,-7019.5808002457,102070.0267428090,-75961.2886265558,-43813.9902664066,-11231.4655585976,-36236.3623867703,-76136.4426223221,97874.7143875300,85415.2848655612,-3569.7832293084,101799.5388424350
16620861584,53,3,0,-54155.7416656138,-60659.9718346206,77294.2476458123,-23931.9614900225,-62124.0986256284,-7047.4326582734,92359.2069269618,-73811.0254117023,-43895.4408289394,-11372.5500032596,-36356.6157344714,-66297.9349960149,87357.0424276567,15039.2124346722,-3714.5666538046,90382.0048640210
16620861584,53,3,0,-74015.1385259072,-76221.1419599066,74552.1841605814,-23868.0810817021,-61450.8356250214,-6977.8821032335,90134.7450968820,-71955.0987829958,-43823.9312747109,-11270.8402255166,-36254.0177148604,-54542.1512136200,88258.3524021193,11342.6904752561,-3571.1581790494,93859.2405912941
16620861584,53,3,0,-38546.7403241169,-41090.9935620972,87795.0673455858,-23807.9483240031,-62101.7222311710,-6927.5565091738,101155.7095004427,-71673.3192599701,-43714.0204693093,-11085.7938922333,-36097.9548354093,-52270.0650181752,100174.6646086993,80713.1027637289,-3384.0555050030,102070.0267428090
16620861584,53,3,0,31977.7415049215,24866.2580905721,93309.9785890097,-23867.4483614673,-64298.7215695214,-6995.1967358125,102070.0267428090,-75984.4802567003,-43777.1221450331,-11169.0452738959,-36187.9106180213,-76255.8685666392,100656.5419059783,91869.2746143861,-3516.6590649794,102070.0267428090
16620861584,53,3,0,-41002.3032199548,-49300.8671363504,83661.0193438103,-23915.6932793703,-63267.8499592881,-7033.8900117095,96540.7332817404,-74588.5412386883,-43861.7849795271,-11311.5533390862,-36308.9792014096,-69760.8858472178,91656.3885907719,53361.1667276820,-3658.8629377491,94843.7046058447
16620899887,54,3,0,-72828.9340980322,-74587.3001336124,72154.8315263444,-23905.5210848263,-60890.3915093567,-7013.8619827389,88513.3386567409,-71553.3336015991,-43866.3113627452,-11327.9675621003,-36307.9692825733,-52919.6861838552,86333.9338079965,-5162.2913894950,-3623.9051447768,91584.6235149102
16620899887,54,3,0,-57308.4162478317,-62868.5426526496,84348.7619036367,-23840.7646023346,-62525.8516393283,-6957.5133787519,97569.0983464282,-72208.9534418128,-43758.3717242289,-11147.2772642796,-36155.3498613231,-54727.8911056222,96387.1039416540,69865.9417415871,-3439.9174011171,102070.0267428090
16620899887,54,3,0,46683.9605806403,43543.5753722135,95762.4508898546,-23847.3229909221,-63751.2968894573,-6975.0957006610,102070.0267428090,-75165.6672666973,-43731.2864311010,-11101.7335750713,-36130.1748965965,-71965.4169899017,102070.0267428090,99685.5475318107,-3446.7191436411,102070.0267428090
16620899887,54,3,0,-21116.3929482842,-30262.0597497962,87375.5008237371,-23913.5882678199,-63893.7319484666,-7038.0148609325,99812.1280818598,-75052.9092202391,-43839.7736159744,-11267.5184442839,-36269.4706898255,-71575.3814682423,95768.5834090533,82432.9458711676,-3599.7279311896,99648.0831932929
16620899887,54,3,0,-65181.2324523926,-68237.3806957141,73760.2374451634,-23939.7731513829,-61082.6411191592,-7054.7454440640,88837.6442801628,-72001.1291800770,-43906.9149670434,-11383.9024643954,-36357.3822993713,-56020.3438621551,85698.1108105136,-11276.4738691456,-3686.0455724516,90272.1305617099
16620899887,54,3,0,-60044.7974186463,-65421.3132784061,82277.4670411641,-23857.3978438915,-62872.6188310853,-6972.1754534235,95409.6728558670,-73157.5349184326,-43785.9315575329,-11200.7786272101,-36197.0972291227,-59866.3216416474,93417.6018674086,58589.3218600796,-3496.7405452802,99297.6291893985
16620899887,54,3,0,33826.6473725612,33322.3936808248,95392.7475895863,-23819.6901514372,-62835.9210574673,-6949.3975249710,102070.0267428090,-73566.0531715660,-43705.9411186189,-11058.0028726897,-36085.0449090802,-63350.9431608920,102070.0267428090,101692.5726196645,-3382.5832136874,102070.0267428090
16620899887,54,3,0,-312.5394605941,-9889.5754498730,89698.6913458383,-23913.0772245533,-64208.1452343714,-7040.2293817542,101827.6340543992,-75591.6705001653,-43832.5825071520,-11253.2335682138,-36254.1393918286,-74415.6017637438,97799.8587166753,90516.8716156065,-3573.7133953822,101946.6706324180
16620913990,55,3,0,-52408.2170479029,-57601.5238965996,77089.1367804679,-23951.0161032473,-61755.1010517759,-7069.6873757626,91054.5256351219,-73115.0818242173,-43913.6680387801,-11396.1918381865,-36371.5941692605,-62439.1446317680,86638.5399302620,-1343.5692508861,-3712.6928284938,90352.0601621398
16620913990,55,3,0,-65451.9150359158,-69016.4296524998,79646.2877770806,-23868.8233112083,-62217.1450032334,-6981.1552136789,93384.2867135074,-72573.0596015426,-43803.0880100532,-11231.6845771404,-36222.6858955413,-57547.5966642803,91399.1391445412,40456.9105452601,-3526.1011977140,97052.5431132038
16620913990,55,3,0,-612.5583611574,-1513.9170064073,92191.5360647417,-23806.8288958954,-62155.1992587078,-6931.6570230031,102070.0267428090,-72087.7388460627,-43695.7445886812,-11048.7189200138,-36070.1151450784,-54928.3174076897,102070.0267428090,96846.9820430770,-3353.5024182806,102070.0267428090
16620913990,55,3,0,24206.1727056244,15661.2859347451,92606.0043216216,-23901.7004280239,-64398.7157020124,-7030.3248765404,102070.0267428090,-76031.0825355322,-43807.5292193936,-11212.9341563362,-36222.5277154826,-76726.6124213252,100007.9063237409,93968.1901486467,-3549.1224801030,102070.0267428090
