timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
17781152115,1126,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781199846,1127,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781214835,1128,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781249634,1129,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781286087,1130,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781341218,1131,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781347281,1132,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781376383,1133,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781439790,1134,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781453846,1135,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781465867,1136,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781503653,1137,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781548419,1138,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781562204,1139,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781598492,1140,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781622092,1141,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781688510,1142,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781697259,1143,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781713211,1144,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781748731,1145,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781813766,1146,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781823429,1147,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781836106,1148,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781873436,1149,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781922007,1150,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781936043,1151,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781976209,1152,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17781992190,1153,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782022312,1154,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782064808,1155,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782088607,1156,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782172278,1157,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782186094,1158,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782193455,1159,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782211406,1160,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782250725,1161,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782276135,1162,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782348537,1163,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782363261,1164,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782377282,1165,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782422323,1166,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782434967,1167,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782477355,1168,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782547419,1169,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782561927,1170,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782573444,1171,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782585863,1172,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782629862,1173,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782668790,1174,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782676456,1175,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782724748,1176,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782748572,1177,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782776216,1178,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782814905,1179,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782847322,1180,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782911367,1181,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782922021,1182,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782929379,1183,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17782976133,1184,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783002357,1185,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783027447,1186,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783077306,1187,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783088655,1188,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783125773,1189,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783153360,1190,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783203467,1191,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783217201,1192,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783284517,1193,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783292215,1194,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783326249,1195,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783364513,1196,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783376188,1197,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783393449,1198,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783428400,1199,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783476428,1200,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783488391,1201,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783525942,1202,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783651200,1203,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783665842,1204,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783687333,1205,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783698772,1206,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783713210,1207,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783749849,1208,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783757688,1209,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783775812,1210,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783821982,1211,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783839514,1212,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783873346,1213,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783905991,1214,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17783948514,1215,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784013673,1216,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784024836,1217,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784037239,1218,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784072282,1219,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784089752,1220,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784123706,1221,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784176047,1222,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784185899,1223,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784248498,1224,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784255785,1225,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784298452,1226,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784314814,1227,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784385812,1228,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784398348,1229,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784409911,1230,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784447265,1231,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784472163,1232,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784527623,1233,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784534914,1234,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784574794,1235,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784588452,1236,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784623270,1237,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784648867,1238,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784681053,1239,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784761109,1240,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784773308,1241,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784788557,1242,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784822298,1243,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784841938,1244,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784892234,1245,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784902423,1246,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784948257,1247,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784965807,1248,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17784998401,1249,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785023339,1250,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785116847,1251,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785130860,1252,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785143202,1253,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785163430,1254,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785186136,1255,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785226155,1256,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785268922,1257,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785279478,1258,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785323247,1259,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785341004,1260,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785373509,1261,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785398801,1262,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785489631,1263,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785528531,1264,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785548576,1265,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785561122,1266,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785578600,1267,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785615776,1268,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785624816,1269,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785648466,1270,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785684802,1271,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785724830,1272,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785752382,1273,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785792450,1274,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785853559,1275,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785866062,1276,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785876377,1277,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785898649,1278,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785953847,1279,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17785989716,1280,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786003365,1281,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786027302,1282,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786077319,1283,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786089784,1284,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786123273,1285,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786166536,1286,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786229706,1287,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786243562,1288,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786255788,1289,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786293373,1290,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786322552,1291,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786351210,1292,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786391169,1293,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786404451,1294,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786452411,1295,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786466206,1296,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786497395,1297,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786527457,1298,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786585952,1299,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786598408,1300,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786637163,1301,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786648447,1302,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786680719,1303,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786751062,1304,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786761076,1305,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786803596,1306,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786814579,1307,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786859832,1308,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786874876,1309,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786951199,1310,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786966290,1311,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17786976105,1312,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787023680,1313,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787042653,1314,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787061302,1315,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787093638,1316,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787128634,1317,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787151231,1318,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787190814,1319,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787216085,1320,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787249759,1321,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787316085,1322,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787330709,1323,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787341211,1324,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787376224,1325,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787400117,1326,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787455802,1327,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787468490,1328,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787515811,1329,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787526034,1330,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787566108,1331,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787588550,1332,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787627325,1333,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787697349,1334,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787709507,1335,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787726009,1336,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787749827,1337,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787793783,1338,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787814494,1339,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787848468,1340,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787873368,1341,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787911153,1342,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787947412,1343,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787973306,1344,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17787998588,1345,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788086168,1346,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788097354,1347,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788114863,1348,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788129367,1349,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788153539,1350,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788202041,1351,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788216274,1352,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788249817,1353,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788298595,1354,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788327386,1355,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788341185,1356,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788422120,1357,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788439564,1358,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788452442,1359,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788497446,1360,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788504819,1361,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788548831,1362,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788563732,1363,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788606096,1364,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788618728,1365,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788649821,1366,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788677604,1367,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788729489,1368,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788801063,1369,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788813572,1370,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788834882,1371,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788849513,1372,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788877202,1373,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788905831,1374,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788953558,1375,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17788963804,1376,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789003676,1377,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789043283,1378,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789063459,1379,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789099904,1380,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789167346,1381,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789188469,1382,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789203638,1383,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789222422,1384,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789252373,1385,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789279465,1386,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789362340,1387,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789374919,1388,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789384915,1389,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789424791,1390,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789438596,1391,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789527384,1392,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789538888,1393,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789551207,1394,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789572411,1395,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789592190,1396,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789624935,1397,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789651059,1398,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789702382,1399,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789711315,1400,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789749819,1401,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789789784,1402,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789811089,1403,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789892410,1404,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789909911,1405,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789923356,1406,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17789935767,1407,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790016244,1408,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790029523,1409,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790041063,1410,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790084596,1411,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790102598,1412,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790139519,1413,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790153647,1414,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790199817,1415,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790274824,1416,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790292211,1417,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790313523,1418,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790326194,1419,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790342345,1420,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790375971,1421,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790414910,1422,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790443625,1423,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790479542,1424,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790497074,1425,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790523453,1426,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790555762,1427,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790664803,1428,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790679413,1429,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790697379,1430,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790713277,1431,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790736226,1432,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790748374,1433,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790773574,1434,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790813582,1435,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790847383,1436,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790897132,1437,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790909807,1438,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17790991032,1439,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791004744,1440,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791017241,1441,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791029376,1442,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791059533,1443,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791098395,1444,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791140787,1445,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791154703,1446,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791199766,1447,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791222365,1448,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791297380,1449,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791354712,1450,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791363683,1451,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791373790,1452,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791384930,1453,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791422173,1454,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791430015,1455,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791474789,1456,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791498459,1457,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791526233,1458,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791576272,1459,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791592290,1460,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791642224,1461,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791651041,1462,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791724784,1463,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791739821,1464,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791752372,1465,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791797367,1466,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791812148,1467,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791847421,1468,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791878214,1469,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
17791930672,1470,3,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3
